"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"HNRNPU",14.8830674815627,14.852599959158,14.6164586285864,14.5651703992019,14.6713190223477,14.7784274385288,14.7883573225866,14.7557746759318
"HNRNPU-AS1",11.5597067544031,11.6854828393543,11.9465069667037,11.967401010236,12.1415066667306,11.5885201175136,11.6882105903923,11.6787462043704
"HNRNPUL1",13.9553422108923,13.9115046695987,13.7576938552962,13.7920375306868,13.7436688172484,13.9254095422096,13.93476303052,13.9190607204204
"HNRNPUL2",10.3487184600654,10.3471337032499,10.460514072977,10.347852186286,10.479009439039,10.3792837903248,10.302891339463,10.3582009568142
"HNRNPUL2-BSCL2",3.02514241195855,3.02060929164755,2.99371718771043,3.01416544968522,2.93735497689008,2.97463652638515,3.00091938200042,3.01913371293722
"HNRPDL",13.3197510866859,13.2703337509513,13.2643734581767,13.269703027668,13.3907655148747,13.3425218108887,13.3410624346937,13.3045313560281
"HNRPLL",10.0166127239696,10.0392869353748,9.98495008446425,9.97918657598544,10.004831709118,9.96143416956181,9.99517897847221,9.9417873758806
"HOGA1",5.89005041153417,6.00637193476642,6.10439067531675,6.18252226878996,6.07158821847887,6.14090001337811,6.04993358109886,6.12309946329186
"HOMER1",10.3418178919551,10.3193849469205,10.3693102159436,10.3459070501447,10.4575139484261,10.5277724507452,10.5234753477855,10.453490584286
"HOMER2",10.2934591565902,10.2957897306724,10.2671751861539,10.2781712193657,10.2679948831453,10.3574718381839,10.3647660609922,10.3742461846074
"HOMER3",7.44628972417657,7.46335906795623,7.58155177817799,7.72266489711699,7.47898037535052,7.43153540494991,7.48523443284815,7.5597629413157
"HOMEZ",8.90530735998706,8.92812452373339,8.98234213423394,8.91851620903482,8.90959209352765,8.75596207633432,8.77042124767177,8.8312157273379
"HOOK1",11.2723353176854,11.296558699715,11.2694812011751,11.2102600472689,11.4065125294167,11.2597234244166,11.3240986610549,11.2330857364912
"HOOK2",8.81855597361383,8.85208885557361,8.84569305035728,8.89293023591269,8.7840897784637,8.86425860122233,8.88478988816022,8.90527180036163
"HOOK3",10.2112122556537,10.2678931217566,10.4056587993894,10.3005731901124,10.4557967258004,10.2024392610666,10.2662563298726,10.2131795692274
"HOPX",6.26567544976005,6.35584376944194,6.41549696194122,6.40437754354955,6.48843342834659,6.35473041968384,6.2396917785397,6.35748807133445
"HORMAD1",0.240272539907498,0.251985424615366,0.257853547475878,0.241341622468054,0.243380143416631,0.250161319386906,0.251688787785574,0.28830978346565
"HORMAD2",-1.72618967699906,-1.72936431709594,-1.72562537758824,-1.72975091797751,-1.72859829640054,-1.72975436905597,-1.72942601235676,-1.72888632175738
"HOTAIR",7.50367354500003,7.56357291849158,7.77240988290977,7.72573680872342,7.62059923130591,7.5364250395264,7.52024461632883,7.52839630382679
"HOTAIRM1",9.35919981865407,9.37589500886211,9.46167187645135,9.48164079876208,9.50732716088357,9.42757591691648,9.47104537871784,9.45511432021933
"HOTTIP",5.33328361374809,5.24181102978397,5.37940964450538,5.4011141577209,5.30722363620925,5.20275262612689,5.26395920007424,5.31743957190778
"HOXA-AS3",5.8432385230658,5.83690172416345,5.75148269015672,5.70344812384369,5.6947317339623,5.78460026711286,5.79207536087573,5.64415152532181
"HOXA-AS5",7.44275878083455,7.44369393098108,7.51690897386986,7.51229390125789,7.37747894092841,7.45070063784503,7.55556453687328,7.51688455335699
"HOXA1",7.72872894575294,7.76955680419282,8.16195959602966,8.08240727613195,8.09952696118019,8.2036234211968,8.2091049056509,8.11199808085716
"HOXA10",9.83761426343496,9.80531437526967,9.83189961870553,9.80409766933592,9.73476255772569,9.95764750593306,9.95178644340546,9.91484970969307
"HOXA11",9.16116464106645,9.14334204148234,9.11945483830648,9.12932545398274,9.09825562387493,9.32648297420259,9.33840038688872,9.27474549146247
"HOXA13",9.1833706568915,9.18458875056023,9.07302391607848,9.07044608407635,9.04882467844683,9.11461262190584,9.07548231704855,9.04990227849361
"HOXA2",6.18960176634591,6.22487549557182,6.11811294554464,6.10404603173348,6.08188256930092,6.19154795425001,6.22885825266055,6.18776203932192
"HOXA3",9.77433504950015,9.7509251607631,9.3803674387691,9.42727060991037,9.35196426646691,9.59832306606966,9.63240792668542,9.54306466702925
"HOXA4",8.57616649577454,8.54518788899417,8.60676756080818,8.67037438732165,8.65610029580241,8.67846082713303,8.69065427324906,8.73067728609218
"HOXA5",8.8617921667176,8.94867586285189,8.93453322401993,8.89701928358137,8.91753916928071,9.20107138283505,9.13330855511384,9.06008679529081
"HOXA6",5.70612040729497,5.74290013047659,5.72806861427074,5.75587375732141,5.68839983972565,5.7715038924748,5.90710854714046,5.7781045376126
"HOXA7",9.15002740764608,9.16523944719822,8.82570564200165,8.78257702754972,8.72915736167094,9.12785509738176,9.19421730863399,9.13915749275213
"HOXA9",7.62513428809475,7.62477479132793,7.57217595977037,7.5965674853249,7.3676602792702,7.74440567481792,7.79953382485883,7.77988535770824
"HOXB-AS3",6.56256670240498,6.54929178300317,6.60417893706287,6.63799035059221,6.63225252175335,6.41509876542069,6.37514833189957,6.42555169166562
"HOXB-AS5",4.41505007048056,4.47912717596961,4.5876041771551,4.57765351195955,4.52533126193598,4.55090316599792,4.46671925788276,4.5136546079
"HOXB1",-2.09006940467316,-2.08936221009627,-2.0897066465917,-2.08686273337733,-2.0888697761286,-2.08961295375818,-2.08940187069846,-2.08905493231316
"HOXB13",8.55201979529537,8.53305304542088,8.71259253014258,8.78193327844057,8.70927140004697,8.94085832229502,8.93298417231686,8.88677049934505
"HOXB2",8.70369166522448,8.69695195616748,8.80702550282051,8.91426239023538,8.89795127535807,8.72237972969915,8.74753535100668,8.73099405911752
"HOXB3",10.3821515926338,10.3949911134536,10.2750467744863,10.2119239806527,10.1958515114078,10.2510541329352,10.3069454771847,10.2716586831402
"HOXB4",8.0199792213892,8.08719929312379,8.01644865058423,8.04872990667005,7.98918481822919,8.06505952168547,8.10007608927974,8.05442069076138
"HOXB5",7.10379030825753,7.22796347900847,7.23062130893275,7.32692194381517,7.1555971819796,7.26231744155751,7.25313119449583,7.22437962528411
"HOXB6",9.51107217562313,9.47381110828918,9.43409309119176,9.43707265261618,9.31977097948741,9.50104525470434,9.51074242369627,9.5624278182636
"HOXB7",8.85271183892897,8.83580848782323,8.80768539310382,8.74085055922807,8.79571914191671,8.9649397839518,8.97196508751765,8.94208323262993
"HOXB8",9.52329411112131,9.53706311699673,9.44577082943746,9.41424974226222,9.39552532495925,9.46112702373018,9.4872095308088,9.47704817344414
"HOXB9",11.6889074474682,11.7039000472321,11.5695936219007,11.6178405623356,11.5371480294859,11.6303746225445,11.6131520728492,11.6602639425742
"HOXC10",9.2457279425537,9.24337590255183,9.31832625950436,9.3619394708522,9.26309667339403,9.35040973185907,9.3661378952137,9.39949294643781
"HOXC11",6.46898648947836,6.48533449908099,6.54608250952686,6.51745857943478,6.45835105127123,6.46049095202229,6.50766145712816,6.48332638121566
"HOXC12",2.84735717150881,2.88169441089372,2.93177178771212,2.90617919358324,2.87557919848958,2.9604841248953,2.9596083167943,2.9135530649924
"HOXC13",9.29172442355564,9.27657144972976,9.16328134449522,9.2171397624099,9.05475144683824,9.22601059741907,9.21334794918855,9.14031429395798
"HOXC4",9.67329167404562,9.77016977915308,9.92143583129068,9.94503132696128,9.80910867099457,9.86182861960286,9.94004694086992,9.95159583096872
"HOXC5",6.24948340928953,6.32168784806526,6.23975824176187,6.39054594544215,6.16083301801949,6.29447803705497,6.26824249950039,6.23209768689126
"HOXC6",9.13225376171526,9.13306873176158,9.10878931461479,9.168093103691,9.05735602497177,9.13609801183632,9.31436101040659,9.22890798857333
"HOXC8",8.4193753192728,8.44041489552314,8.27178541622018,8.27821854781871,8.2685289513609,8.27118831204871,8.27299060468429,8.32473540029862
"HOXC9",8.45362820806251,8.38996895919536,8.34081709613366,8.37795778479301,8.22226732460701,8.40739164907785,8.31810094636904,8.33972606397013
"HOXD-AS1",9.81792518107005,9.80199109883145,9.77120103502159,9.82745645925548,9.82817192704669,9.74313597189135,9.7178088515645,9.75559902226715
"HOXD-AS2",5.49173056483505,5.49068424128053,5.45484138422143,5.48635522968666,5.42300958659194,5.4971554811241,5.42279903159521,5.46606185458997
"HOXD1",6.32948423071575,6.40987410397514,6.56070503602627,6.54252770960021,6.51930751437977,6.47004211326324,6.49518996009231,6.45821985986813
"HOXD10",9.3066034842958,9.41170455982232,9.64588314419744,9.65031976175437,9.6272627426203,9.44610891700068,9.50859587305959,9.58896061739445
"HOXD11",9.12909171995561,9.07782667017059,9.18977826379669,9.24429161925643,9.1102229376138,9.17592147686472,9.19199090042944,9.19476887213941
"HOXD12",1.7633282349186,1.76323460410301,1.76881936311266,1.7316591743549,1.73204503438447,1.75610686095762,1.73487369393355,1.71875857828862
"HOXD13",10.2232455732409,10.2336053193053,10.180875162659,10.2176488508745,10.2297328532411,10.144343042993,10.0635002345909,10.1201106664345
"HOXD3",7.49280198839176,7.51110486228322,7.40062486135207,7.44569708955894,7.37160905518901,7.60636596070865,7.55536454880617,7.55381210271798
"HOXD4",7.68884996419709,7.67388723334699,7.62180800243399,7.69260080392565,7.63271865458061,7.86826598254332,7.87182903452613,7.81466530820589
"HOXD8",8.43164528317089,8.48521656155842,8.66201906567201,8.58434377113208,8.66261178523751,8.52317676375529,8.5227781704319,8.52435249837504
"HOXD9",7.24357237328791,7.28267192325581,7.3000729712238,7.29132547861931,7.22127746521626,7.42699684556147,7.50141638818869,7.46099348597869
"HP",-1.05031932415222,-1.04716625189539,-1.05626233317645,-1.0402095008781,-1.05412345733479,-1.05618492259552,-1.05576468092124,-1.05469456389083
"HP07349",4.90557455285972,4.87400613502161,5.10041668514186,5.07813025932766,4.95011064842974,4.86392384973605,4.86108446733259,4.89665594820316
"HP1BP3",13.0440886800161,13.0435932323615,12.8716829121633,12.8673313113553,12.9086815076901,12.9416752747526,12.9361345702647,12.9481873834218
"HPCA",3.38465024162905,3.48064622290606,3.4503218764078,3.43562562887929,3.43138425166336,3.35544044777816,3.38178243656229,3.44060189411452
"HPCAL1",8.87469610633601,8.82340217579918,8.87945964137278,8.9286882781162,8.80472694522578,8.86553889409374,8.82477025313201,8.82204228797786
"HPCAL4",8.74626410406653,8.77035698236853,8.82151769056217,8.89424576529855,8.92048650055571,9.09069628761404,9.06029331641293,9.01191125167889
"HPD",2.88307584912355,2.86899591495343,2.87216434307691,2.91596801230586,2.8885610896075,2.88422006384526,2.86750815773578,2.9125505991568
"HPGD",7.0531730353948,7.0510242448552,7.31872988619729,7.2991786157974,7.43042373677974,7.23112715744755,7.38350401472509,7.32015036144261
"HPN",-0.976102939693525,-0.975163956700895,-0.967096120841115,-0.96655440089151,-0.973382686710228,-0.97562087367085,-0.975307420078997,-0.954171880830415
"HPRT1",11.6142081179057,11.6293562522826,11.50311125885,11.5951520129885,11.6719512244775,11.4267786229329,11.344686857496,11.3324213723193
"HPS1",9.6112630431721,9.60296772867708,9.41817579204743,9.49288813169679,9.2776794324374,9.58698703757969,9.58228569393299,9.59437482241871
"HPS3",9.94438130136282,9.93383990109693,10.1563460982755,10.1637643187825,10.2061800813483,9.954529019108,9.95860771989813,9.97695864605289
"HPS4",10.5365253057952,10.4925406640502,10.4504681547285,10.4437004857541,10.5040820329108,10.5046178561013,10.5221853354054,10.5792961959501
"HPS5",10.3649218449965,10.2980802504341,10.2130137947395,10.1886326602913,10.2398947363398,10.2552822847429,10.2478521942366,10.2434333978997
"HPS6",9.09876764551095,9.13539504619547,8.93596912653947,8.89642246197353,8.87381407962397,9.13507332474129,9.13502466813375,9.10512856618303
"HPSE",7.94976631942754,8.00566196888397,8.33510630544643,8.26514539613309,8.35449061445,8.23284621139096,8.28544503833858,8.30506118595609
"HPSE2",0.845802290226851,0.848275110420606,0.89508216238601,0.881298951479476,0.862501165292376,0.85591961486058,0.85767261443615,0.871907434400541
"HPX",4.44946684574757,4.34942667374939,4.24914235415897,4.21496397475393,4.23250343338419,4.20719849060714,4.20848748250314,4.25719281395727
"HR",4.0811001549455,4.07802574529529,4.22598224593215,4.22003353444992,4.15744461087994,4.09157006421754,4.14209310110203,4.14008652676277
"HRAS",9.86980827525201,9.87463665232059,9.67501856684777,9.73126919551943,9.57019656070768,9.92686129999521,9.95867545801146,9.95917574953323
"HRASLS",7.41773758861741,7.45985343855983,7.48035138887239,7.63128663344038,7.60951799693701,7.50287646165099,7.52153165390013,7.49967389389179
"HRASLS2",1.30124681385291,1.30399668751724,1.29913486686691,1.30043992578161,1.32370835718713,1.3173619888094,1.3128645694076,1.29748943786063
"HRASLS5",-2.08779226069593,-2.08929318210962,-2.08954649956611,-2.08947596110944,-2.08893101920927,-2.0894775927267,-2.08932235068787,-2.08906719320461
"HRC",2.91413781449027,2.9123990835236,2.9124146582892,2.94879545077018,2.95912167097905,2.88469469360659,2.86468184265068,2.90605431038579
"HRCT1",-2.09021065927605,-2.08939965487628,-2.08979465156088,-2.0896846612866,-2.08883493601754,-2.08968720545949,-2.08629375339905,-2.0890472714698
"HRG",-0.0322997807489081,-0.0315409447770958,-0.027469378765909,-0.042463287569661,-0.0492764283321935,-0.0507633277213329,-0.0503691462007183,-0.0496706550435132
"HRH1",5.30715387761386,5.4009915273889,5.35979457638502,5.30610586509841,5.29426639100804,5.20539570953088,5.23874578667102,5.29723578853797
"HRH2",-1.72588564124715,-1.72463716190938,-1.7300965439858,-1.7299272223584,-1.72861913519944,-1.72993113891827,-1.72955849347212,-1.72894600941233
"HRH3",2.87999050328651,2.84958158288187,2.96364720993302,3.00938342659918,3.03208113462812,2.84556788475985,2.88754947156698,2.87763205410146
"HRH4",5.09767396060907,5.11825682946574,5.09096373470094,4.99530120491367,5.10412189104736,5.00163648183285,5.04113444249911,4.9950945545119
"HRK",6.506950990348,6.4964756777163,6.46464238086676,6.46066459060797,6.54977956035003,6.45556651012359,6.44923878216036,6.38693499394686
"HRSP12",8.48560164431389,8.50740885983075,8.52666313040013,8.4505681494761,8.51391747353163,8.37991533446713,8.4095193805402,8.33182947782801
"HS1BP3",8.66855827423116,8.69331652178554,8.75019021347776,8.77396369613813,8.69692000574885,8.75519928353063,8.71660023595598,8.84383032852566
"HS2ST1",11.7848970284358,11.814496687381,11.6682854372985,11.5723951039236,11.732206736052,11.6320272113299,11.5795132285142,11.5701061976028
"HS3ST1",4.04804254028385,4.14170718797451,4.10266553434104,4.08410386724363,4.10137956705528,4.05399590873021,4.06391060506136,4.1424708650954
"HS3ST2",1.37873082253417,1.37475841643059,1.35147226514582,1.35274270753786,1.34002915477505,1.3690733742232,1.37383209616214,1.33898273715205
"HS3ST3A1",8.06831257334897,8.10707338449118,8.20534626069289,8.35759926924933,8.27079388812891,8.06110616338381,8.10390900948682,8.1216962229277
"HS3ST3B1",7.34178274137762,7.29927839157481,7.43715108276471,7.49753801545842,7.52333606230903,7.39571334250099,7.45173863684922,7.33906122765251
"HS3ST4",2.64126131352048,2.67741578815374,2.66631225947131,2.6152803418249,2.6388561990937,2.61521608265519,2.63065441798132,2.63261927756358
"HS3ST5",3.7777450908725,3.81701011323275,3.84514518326938,3.85381484222963,3.86464691740771,3.84609056799626,3.86522267160575,3.90836074457755
"HS3ST6",1.5778966846471,1.57827450496851,1.60626408879152,1.64090080555513,1.59587203150217,1.61687492043328,1.57784353030774,1.57066613853773
"HS6ST1",9.26774694223051,9.33481945338871,9.27778424010972,9.31626309504029,9.25603510989277,9.35063911216084,9.30785463049806,9.35295938172247
"HS6ST2",10.7122185119319,10.7044344069344,10.2580829238407,10.1932779912937,10.3075160257492,10.5116034140543,10.4697698328294,10.4577692693168
"HS6ST3",8.80647656296568,8.87452281008854,9.11445708479387,9.05416172695413,9.08997580693649,8.881841152467,8.94991068867403,8.97905554863163
"HSBP1",11.7629424270827,11.6891090237708,11.4816798177959,11.4966844754847,11.4625644757347,11.7221175189145,11.6584697121187,11.6386249653839
"HSBP1L1",7.03819175162901,7.19206166080971,7.4379177149762,7.52459588746699,7.42946913699037,7.12984011445747,7.18122754375631,7.19469530140101
"HSCB",8.36329352144693,8.32346577691049,8.22900515709824,8.28545691828712,8.18183980958559,8.35174922298776,8.22663818912783,8.31163568427598
"HSD11B1L",6.25140058712818,6.26718115069768,6.51877262613282,6.60939899832695,6.54298300834737,6.34859243410676,6.39038156830625,6.41179932861483
"HSD11B2",5.30840004077672,5.32333872901264,5.40668349643498,5.50915237789416,5.42975464794777,5.34457978759323,5.36515076239229,5.34511871894595
"HSD17B1",4.70821997040574,4.6430911494449,4.70335237444005,4.65366907785285,4.68025970286595,4.61906674123779,4.61471673914649,4.61977896959834
"HSD17B10",10.8839385159055,10.8348637792807,10.541376999751,10.545520149904,10.441809041773,10.8225938340749,10.7433199687917,10.8147097476862
"HSD17B11",9.2597880165659,9.19686422036693,9.00819074104767,9.01071132408535,9.15394251550087,9.17246586900022,9.07811780182769,9.10541670869731
"HSD17B12",11.3722651505827,11.3973801913558,11.3611916142167,11.3248291363972,11.4419157169773,11.3612768641015,11.3453275706689,11.2904066456335
"HSD17B13",2.97500178265545,3.04371376615152,3.05534583085646,3.03009263185019,3.03898294088286,3.0137675316916,3.03256108585544,3.06169675820651
"HSD17B14",5.4741443600487,5.50540686422472,5.60037118603547,5.75173964016293,5.55552584213111,5.57114473052528,5.66638303822582,5.64001535815644
"HSD17B2",-2.09006799304507,-2.08936183422262,-2.0897057662577,-2.08960999538076,-2.08887012147185,-2.08686823349323,-2.08940143673805,-2.08905500647738
"HSD17B3",0.602619624410195,0.591451159724923,0.606476032022397,0.599170815146123,0.593100250058476,0.615883258498229,0.62853705239341,0.603582853049536
"HSD17B4",12.0152595316655,11.9791485003789,11.9232362964069,11.908523734421,11.9787907774064,11.9809637653854,11.9911286175493,12.0011303672494
"HSD17B6",6.73059819558971,6.7551408074446,7.07060504460073,7.07349974200424,7.09836916088085,7.00417749656619,7.07829156672886,7.04919140612957
"HSD17B7",8.30586851576682,8.37789810106273,8.40425875794833,8.35421474872096,8.36737666542917,8.33999458910149,8.21641539079637,8.43094122588138
"HSD17B7P2",6.6808612217433,6.77771313329097,7.03142560286657,7.06485791583552,7.05165179269577,6.74530400394923,6.7600035205485,6.75889527095132
"HSD17B8",6.84130815640215,6.84855599834834,7.22017391351903,7.36483979956523,7.2109208773629,6.95874678437994,6.92970487611194,6.88170399883843
"HSD3B1",-2.09006799304507,-2.08936183422262,-2.0897057662577,-2.08960999538076,-2.08887012147185,-2.08686823349323,-2.08940143673805,-2.08905500647738
"HSD3B2",-1.38765472115409,-1.39216482417764,-1.38637319567172,-1.39276367010213,-1.39097825582411,-1.39276901583301,-1.38563880801045,-1.39142440796529
"HSD3B7",5.95053389831759,5.94468973098952,5.8661271472949,5.99142682801941,5.80068910765956,5.93063376698419,5.97478529037904,6.01141141568959
"HSD52",-1.34241177040211,-1.34113345478104,-1.34204145779288,-1.33454433771918,-1.33983530103806,-1.33455018616486,-1.33399372929539,-1.34032340951515
"HSDL1",10.3086841997398,10.2742060813636,10.223423464769,10.1994051306136,10.1775600322514,10.2479477710382,10.2589700031137,10.2374824600716
"HSDL2",10.8259289365794,10.8128091560854,10.873531536867,10.8333987392922,10.9077414172822,10.9175247641549,10.918239738982,10.8596256840043
"HSF1",10.8197593518415,10.7531576474491,10.5618447061034,10.6554420959578,10.4751831909617,10.6759182533207,10.7099417417995,10.7156219145693
"HSF2",10.5871948301412,10.6401093014902,10.6291780484941,10.600250414179,10.7209752541995,10.5878866635917,10.6152523991518,10.6210023466027
"HSF2BP",5.79231872474564,5.74310378175992,5.71583163675641,5.72161433256809,5.73538265091982,5.83621102783414,5.67026980348026,5.73579628674023
"HSF4",5.57480101151157,5.61596099302465,5.60585826822537,5.72312434596465,5.63814726785478,5.58707655700874,5.60748674071914,5.63181538760118
"HSF5",0.0369754584946763,0.0246576966867126,0.0238952476849826,0.0241000357496904,0.0383735919968924,0.0416978507579507,0.0245662263199171,0.0597077989668201
"HSH2D",4.83866126395635,4.85594403838698,4.8693824700203,4.81575815527674,4.85886973545308,4.94150268137818,4.95969314890436,5.00056799828767
"HSP90AA1",15.5307528016456,15.5127695023271,15.4514185181353,15.4115289747707,15.5175912129103,15.405793062281,15.4003491974447,15.3595788240587
"HSP90AA4P",9.33935208857597,9.28933337578267,9.28302098738418,9.26075334633357,9.31408362750098,9.29125799260213,9.18365388799336,9.2258944167166
"HSP90AA6P",2.94128121400479,2.94819579728991,2.89846366291771,2.91024396261171,2.887823518361,2.91814505246278,2.93717807892045,2.9361158744501
"HSP90AB1",14.8789349355509,14.8549365308935,14.6946197910331,14.6512856636179,14.6026636531191,14.7686704974001,14.740326907599,14.7787597918855
"HSP90AB2P",9.40097058067371,9.50185198781244,9.2479201092065,9.22346752307399,9.27966216875466,9.31876817377676,9.31309771762209,9.35107018247903
"HSP90AB3P",14.0126281168692,14.0111506480807,13.8141322490741,13.8116083049818,13.7969677746019,13.9268338963996,13.8986250069402,13.9541934736622
"HSP90AB4P",5.2817622417102,5.30813904059149,5.2779947824319,5.25460815217673,5.20713060053771,5.38144781090962,5.26660764678445,5.22516924952138
"HSP90B1",13.3489819451528,13.4589834277037,13.311845958972,13.2192135380889,13.4211942493066,13.2134614595848,13.1436849980692,13.1723582350203
"HSP90B3P",11.1651071197296,11.2321323922519,11.0658233721074,11.0071070728406,11.0866512462639,10.9695737120642,10.9204202847505,10.9296151435787
"HSPA12A",9.27766167697726,9.35567108235657,9.5242572777579,9.49466944222776,9.48949816183953,9.44016943332705,9.48033026210843,9.52210695581642
"HSPA12B",1.20885287345934,1.19840654926954,1.22169506779349,1.20597793372275,1.26224614379508,1.21470091294041,1.23686154692498,1.21157099827939
"HSPA13",11.6517442993626,11.6514717192541,11.6433158211525,11.5748821031989,11.7533425978923,11.5975867442633,11.5640042122579,11.5160559881071
"HSPA14",10.6943043125345,10.6732736152108,10.5605188061804,10.6253396969383,10.6069212749986,10.6909754954826,10.7071169962747,10.6980462315668
"HSPA1A",14.8377116048102,14.7731016062942,15.1410094886177,15.2152473982443,15.2169950196054,14.7077163892327,14.6389441184219,14.6279234302123
"HSPA1B",14.7217049158853,14.7525302343599,15.0958466357809,15.0722790222054,15.1489924287069,14.6662106384794,14.5833223341311,14.5603073147762
"HSPA1L",7.75238157180855,7.74315583114408,8.07851731384874,8.09478706460867,8.0758424938054,7.7151766041233,7.78834989316044,7.74761308033591
"HSPA2",8.78185316079151,8.71627210108144,8.71707690499233,8.76817549190623,8.80295238418812,8.94622460325552,8.89420074507199,8.86726885207224
"HSPA4",13.5650683814711,13.5314525714464,13.4115574252927,13.3589126548733,13.4632325091263,13.5115789307076,13.5298392957514,13.4915410369815
"HSPA4L",10.9894290137649,11.0155330634278,11.0780826051234,11.0479383234655,11.1578719513491,10.9248010484094,10.9846487493681,10.9339004492464
"HSPA5",13.6256489312914,13.7281774343843,13.6932816899299,13.6476376500431,13.7596428512563,13.4771937589968,13.464022938309,13.4882335739176
"HSPA6",5.85515167431123,5.95279008902445,7.79130536169672,7.69585348913153,7.52287841787497,5.94402368986154,5.93601687562415,6.01929278707332
"HSPA7",2.76544449790318,2.76150778847899,2.94723929431546,2.92811378009704,2.88761453452048,2.76655455019914,2.77063196140545,2.77778506079242
"HSPA8",14.297709281516,14.2110665636346,13.7031980979101,13.6884387970423,13.7021806043025,13.9638130955203,13.9454830545588,13.9018949456057
"HSPA9",13.4283376839662,13.4238857274106,13.2612546807289,13.2202658515717,13.2774676707389,13.320665275794,13.2917419724617,13.3076645721737
"HSPB1",9.12035986899798,9.13071985907324,9.40136051143654,9.54041366753115,9.37176075453634,8.9858784927337,8.96852207285427,9.00936782533038
"HSPB11",9.48341334050255,9.54961771870397,9.52177264094276,9.52401913185966,9.52797419176067,9.67570274654711,9.70508513029501,9.73181609556878
"HSPB2",-0.251132544241926,-0.246965737917578,-0.249117236972421,-0.240047944695513,-0.25574265953227,-0.257108929935149,-0.247224380406975,-0.244877604009382
"HSPB2-C11orf52",-1.38782998875534,-1.39221656237586,-1.39302414974157,-1.37991299564245,-1.39106197087352,-1.39280447165981,-1.39230955310614,-1.39149609965289
"HSPB3",1.54230276968603,1.55806401969516,1.54195565710387,1.52676117538738,1.54712704141963,1.54369436139639,1.57543212513323,1.53286418482587
"HSPB6",2.54292838092418,2.54242098953401,2.53728256649439,2.52463108939165,2.58578433890044,2.50778927888688,2.52243133687362,2.5333817198738
"HSPB7",3.52393279573205,3.54073633578376,3.51653860809825,3.48370023869517,3.50160277569777,3.58276574589605,3.52929240597847,3.56410160521931
"HSPB8",8.96481208752074,9.03448951179275,9.48976183296931,9.47698802260387,9.46549711979143,9.01617103692168,8.98329673433349,9.0724619745974
"HSPB9",3.17183644646357,3.15957757431737,3.15870148923484,3.21028093991056,3.17371668536237,3.17154806188891,3.14869912399578,3.18554307182636
"HSPBAP1",8.07037490823955,8.04176874419702,8.05080217888032,8.03329512262046,8.11753225552449,8.07628247864463,8.09662563481739,8.09000356963441
"HSPBP1",10.3219829900165,10.166169797642,9.87459011854057,9.96458853604027,9.78731730619362,10.1879930187134,10.1782314397238,10.1534624211514
"HSPC072",4.23122967314909,4.33676506448371,4.20028091118349,4.2241618709966,4.20410001131295,4.22393193765991,4.22213892512044,4.27657781626
"HSPD1",13.6095905998425,13.6198189743933,13.4613829107862,13.4182908788207,13.5096255847184,13.540475773267,13.5131740527955,13.494125430364
"HSPE1",9.51984606892273,9.44342380770441,9.32458398654691,9.23051208496848,9.28802851687741,9.45311893737728,9.37536507528883,9.41453826500772
"HSPE1-MOB4",0.129777855484924,0.136545534255293,0.0981170255098744,0.106730629976263,0.100001219046833,0.0983074092338342,0.0987572301454505,0.0995529193900205
"HSPG2",8.8095090628818,8.84032289803018,9.05225122756154,9.03206294636416,8.94835504542905,8.45993280011792,8.44908057868325,8.61009473699059
"HSPH1",12.0060790453598,11.9813418166569,11.9694149045701,11.92721175625,12.0095017601504,11.92289109541,11.919586959305,11.8653343899626
"HTA",-1.73075509439062,-1.72949673644898,-1.72521991409883,-1.72504925271255,-1.72862051622022,-1.72994290118016,-1.7295673071736,-1.72894997682823
"HTATIP2",8.77053286991445,8.78549321003712,8.9762060461474,8.97543954691999,9.05164788038012,9.04702016048647,8.99877192601151,9.00622804196337
"HTATSF1",12.2162627805295,12.1852556488794,12.0037992365868,11.9792858070118,12.0933544156197,12.1706922247374,12.1820276601703,12.1642822165815
"HTN3",-2.09048481242879,-2.08947166678161,-2.08996511561094,-2.08982771047769,-2.0887661928609,-2.08983088878066,-2.08952848560882,-2.08509459238286
"HTR1B",-0.941297984389822,-0.940358611763466,-0.931941682743728,-0.940763988672684,-0.928049850938331,-0.940766756586199,-0.930108400108601,-0.928753164723272
"HTR1D",5.87666618567324,5.92159800352507,6.15669911682324,6.12994438396274,6.18806134573668,5.9509912625998,5.9377838250279,5.97866867089331
"HTR1F",-1.73082207036158,-1.72952723233436,-1.7301578783925,-1.71991936055352,-1.72862561028003,-1.72998633148351,-1.72959984892048,-1.72896462202669
"HTR2A",-1.73082047676071,-1.72952650678278,-1.73015673006073,-1.72495315746635,-1.72862548916884,-1.72495721673328,-1.72959907468732,-1.72896427364468
"HTR2B",0.100856459454035,0.112578894150246,0.118608242521769,0.110806214792178,0.141289289421133,0.101848652517055,0.112288304829913,0.103250128505825
"HTR2C",-2.09006940467316,-2.08936221009627,-2.0897066465917,-2.08686273337733,-2.0888697761286,-2.08961295375818,-2.08940187069846,-2.08905493231316
"HTR3A",4.22927570096275,4.21020962028426,4.24105919642055,4.27308688666791,4.24937726557081,4.20184100182346,4.25455713118808,4.19196724517971
